(-1330267233866, 1464253439310)
(-499874416101, -1443463197518)
(1500834681992, -193356917846)
(132982478418, -1119342284192)
(1373818832297, 1952354544940)
(310835082378, 369080721993)
(264873710768, -1503342385783)
(1913955207652, -1703608240200)
(1157464401562, 316055453131)
(-1782110177274, -63873861629)
(-1016754643431, -67903530133)
(-1868649260285, 346818290273)
(-457428782683, 53876942680)
(636350762416, -551379198518)
(-523164238845, -217235466189)
(-1707217535123, 1772714951590)
(288857678069, 1226773451306)
(119380711255, 1247979823976)
(-1259047782487, -1929904651549)
(775393321139, -1108352096559)
(443741380495, 54266341499)
(-1109989840572, -1720876976919)
(-1141952526044, 1093488624532)
(1075348005375, 869537791682)
(-357627970562, -1063322776630)
(178812028122, -1232887065112)
(-348500474510, 429532378248)
(726267932712, 452397229017)
(-1192861657945, -408285660460)
(1413232253506, 199524090885)
(350108117812, 650586961440)
(1784766005354, -57290730105)
(1671023181772, -1092795810666)
(682317325604, 967088855781)
(1247000889436, -1666844042278)
(898608750924, 1426354075419)
(-1985894377166, -877120527420)
(1178536009251, 152358922622)
(-682784707124, -57104896574)
(-1091586753924, -104213932994)
(-168810859666, -1266285999768)
(-945609012968, 1959315337301)
(-857280381578, 1594451658184)
(1468638769970, 1530688974102)
(-881029162091, -310149309456)
(-1091345890021, 974627758535)
(80146850624, 1782536491400)
(-695592404427, -1598762000941)
(1272013693038, -1442961802832)
(-751593886331, -1447709717270)
(-16208587256, 1728428608998)
(-940417826172, 1071871517268)
(1104975548372, 1417126327518)
(1670772169030, 661290698320)
(-1505028744214, -1101556181028)
(-1106172635769, -1205836739250)
(884809237787, -1937336270948)
(1726676058125, 1699295497075)
(-325825672325, -322454591820)
(1957408511463, -1529108338066)
(-1954740765757, 1174080178322)
(932317421907, -156855597154)
(674214278962, 1249927470810)
(-681465520789, -1421613182592)
(176689455973, -1361222805712)
(-546926181289, -1492247012916)
(1525154545965, -1737882939134)
(521081091186, 453791158288)
(-1892501526851, 1534676020922)
(-258080366995, 1080735774318)
(-182360820562, 1965163340165)
(1176637305761, 1137265694824)
(43217010976, -1482750597615)
(1602933933390, -1881665064857)
(-259973328481, -645746358085)
(-384051286111, -196071537855)
(610004079061, 338488665041)
(-1093348081959, 1995162026882)
(-1945769162661, 1532739751765)
(1974102223788, -489092943962)
(-1045349492836, 1494221916193)
(1892995482146, -1812241139811)
(1172073316631, 565841901532)
(1658970371892, -1086097901918)
(1853312678638, 297656316076)
(1783922038542, -1630141023611)
(-1965631195301, 937580839324)
(-101135843855, 552894966511)
(-627806754078, 1275799359412)
(-846138014324, -644978373525)
(-525292813764, -1153470195801)
(-1847883764093, 1244509286114)
(1523373715003, 1718073713044)
(-550093034273, -1551649228340)
(-1785098906773, 1757944270831)
(492317405544, 659423977448)
(821893811347, 100876559285)
(-1460309208155, -1784105859657)
(-1221003083877, 796921627620)
(1018378688865, -361426199500)
(1446277115146, -499734468355)
(332712303782, 1145262300822)
(-1812175695931, -754685048922)
(1046353215469, 1549994543694)
(-1848806102309, -1424875034359)
(1776855864173, -207063095159)
(-967870132271, -1262793105802)
(675587561150, 112085026359)
(-42994767808, -1728803567953)
(-286527128716, -376649604150)
(1496562983534, -1187864779510)
(-479997847564, 929651993989)
(1127005465298, 1961340656449)
(85588858553, -1002446006454)
(-772338973709, -1821171197103)
(823940605458, -1473319640283)
(-1393772620122, -434064864977)
(-1677095317667, 699520937199)
(701819220134, 609283353603)
(836907538105, -1989565328513)
(984082113940, 623706447711)
(-1838186473938, -1547002507820)
(1047598345146, -224342222388)
(-623397222341, -1037632884346)
(1734340310046, -1360680261352)
(102524806868, 1725683724039)
(1162862420507, 1903216567521)
(1249626098296, -1835526490897)
(-655960943599, 341786303008)
(1146526913894, -1064563834069)
(-1963705462887, 1445624133040)
(1230509334256, 1575644531215)
(-683570926097, -104266456273)
(1508406985758, -351963540636)
(-1854542480512, 690447047282)
(-1665235187232, -257936416662)
(1353309162526, 744359772038)
(501520356633, -344834880813)
(522730019010, 1204590678153)
(1632936340182, -1496860951199)
(-1201950211466, -1265532624177)
(-922954603503, -663164748721)
(277667079413, -160318726450)
(736646226434, 1850759742675)
(-1579491695790, -1118013518929)
(1550146547740, -91872398619)
(612979718528, -729631469347)
(-1393342681256, 1036741305661)
(-1350307840121, 1360679742730)
(367146596191, -371605522242)
(1497896971269, -1338411897999)
(1960385058318, -1569008158130)
(-1947290040559, 1523070625824)
(432622170546, -1481572796447)
(172322531291, 1106020661772)
(1702460603388, -863467734673)
(1305209679450, 722626537152)
(-859473093052, 1845473389979)
(282422103336, 1704597066741)
(974721915365, 1714729672657)
(1823241552571, -1974472192838)
(-823949864075, -1031858391795)
(1625451749088, 840964937827)
(-317158595569, 342548465310)
(1638221974632, 802151541667)
(834942555451, -111339342990)
(267730639674, -842155840724)
(-1003611244295, -1352998077881)
(-50617802118, -924336621396)
(-1971769523426, -1284477244761)
(-1023478511194, 1075938839886)
(924574902665, -940584681760)
(-1569767160555, 1972110205824)
(-1758689355280, -374169209349)
(584292330734, -563600817899)
(-936241167673, -1180706054626)
(1007626906430, -1934768078700)
(-484972525455, 1350074149749)
(188890748669, -1973821533996)
(-1302238528369, -808587702029)
(1728366007335, -782365857063)
(-315955373209, 1124387840744)
(-1788094774166, 50239398422)
(-1502043309240, 1087801849480)
(96947807509, -957581459469)
(-1167617546739, 1830765139416)
(-1452112490421, -893145875089)
(-185411036441, -1345257396510)
(-1812507816521, -483639735267)
(-628767727905, 791818574823)
(1776948852383, -1704837526462)
(-758386994186, -1030863241235)
(-1236191815703, -607820725579)
(-1936896578519, -618498732452)
(1039174256341, 560236779213)
(-380521600227, -131325716510)
(-935467832322, 1430803444136)
(629359914990, 1892684138304)
(-1103813419267, 710619349673)
(1586339955736, -777972933522)
(1908764237229, 1744721781991)
(168696248712, 807017153999)
(-1000711080459, -43706589104)
(-1692174147076, 804536513731)
(-1536437426613, 1163847285538)
(-914262346195, 808919475646)
(-1777843787406, 1521624382172)
(-617774159154, 674642694061)
(-1298604622981, 960927672219)
(18090438851, -1079572043567)
(-1802499329104, 1833944802227)
(-1119965507349, -714172370077)
(-944348208108, 148644558059)
(-1168777895566, -39576157942)
(1430117732998, 1665124189374)
(901099940105, 813295512199)
(214755019033, -821436005244)
(1242361399600, 1303796702459)
(-264663710376, -1323873778208)
(1831449743851, -1960794409417)
(415166697257, -382318672561)
(-1093235400924, -952138011888)
(-639507251909, -1422262236938)
(-831443478390, 1429371825869)
(386296342732, -1192159760451)
(-569765979781, -1175147826991)
(1079593638361, -983646175592)
(-1036472224512, 677203735121)
(534132414997, 161172320442)
(744844953011, 1271082292771)
(1591612613147, 998713155472)
(41852466801, 1574257052933)
(1410222011674, 1967475411403)
(-1234395233482, 632176292992)
(-1919698537636, -420770396674)
(126126365327, -842109572058)
(1271759583140, -1188971448090)
(262494051884, -1181226234892)
(251033703798, -1865482475644)
(-904627484846, -924980376360)
(536166649177, -703539882393)
(333661446666, -1930840611612)
(340282117333, -1391463774887)
(173480494622, -540865742578)
(1140721578044, -1301823532768)
(-618755302691, 667330735370)
(-1890290881442, -1784331087073)
(1361086123136, -1949368017332)
(371288083352, -935484898083)
(-1806846633900, -889719668848)
(823574596943, -371784328811)
(1558602311348, -1547349421641)
(872254343289, -993366794628)
(-1179145427577, -506956700383)
(-1764721067488, 512212419162)
(91229300098, 1672417394376)
(-1368283261963, -1288270475235)
(1931014258554, -851099732062)
(1412396366824, 1404744332880)
(850029705541, 1678385573486)
(20534579385, -1683090037771)
(263246350392, -1177837186396)
(291089783206, -1022712970991)
(892432258479, -1626742881284)
(-1006772011839, -272149329144)
(-144090450348, 1316017557137)
(-324692364768, -1064023235449)
(-527488664024, 1610564029615)
(-52382479394, -1929640412130)
(-656482646140, 485000489028)
(1317488035878, -747518021770)
(1324082018059, -1029993935606)
(700635877238, 727381995224)
(991334511241, 957430682670)
(-600033804907, -917726827404)
(-727873731425, 575260621123)
(-1132038955771, 452839688566)
(1572399447025, -1161870323226)
(1693395887403, 171878203136)
(1892112037007, -1808754276202)
(1985595835524, 1402301720190)
(-924314638970, -140272352093)
(-286680704894, 1720393149324)
(282427847274, 77900634192)
(-1916600949559, 797810751286)
(-1619064289552, 144142119337)
(-511655729395, -1439636249579)
(1771296976517, 990075292762)
(1404528139370, -1982681826573)
(1195490155090, 764622937502)
(-246993886036, -849827021945)
(-81349414366, 1231053071918)
(1006437554066, -1793434524084)
(1741198371848, 318675181104)
(759240336535, -1420475546754)
(423604389842, -673223038023)
(-221327592808, -1269057552892)
(-1595369182982, 1275634425532)
(1906132933739, -1787961143318)
(1864602976720, 1197139690955)
(-918765216714, 72570240191)
(1577552622656, 93325504145)
(-1102865292077, -475049801220)
(72953194169, -1562945963909)
(-1705504518489, 903481228434)
(-662923987984, 1567176012784)
(109418779450, -1562283880276)
(-846075129017, 1518807648415)
(-760055994077, 386574017119)
(1924924683087, -410311696018)
(410290906576, -1310394950413)
(565359803390, 1492818299428)
(-1978284966678, 1621432477714)
(-1888262329843, -601358340002)
(1468491089527, -1669671990875)
(-1700862174304, 1064647108213)
(1824284273993, -969901531665)
(-1250948430690, 372535468139)
(1353354267700, -780248922142)
(1339379801130, -311465242401)
(-445733404529, -1985756031719)
(-1381821315363, 967087756723)
(-1833946427740, 1297264156280)
(904663997211, -303337501889)
(-1342834329769, 1566362392160)
(-15878861031, 251329439802)
(383856366386, 537784114238)
(384951092150, 275733678966)
(-425110808517, -1793555864939)
(1021242930424, -1774137530142)
(-1960733462150, 1671520395789)
(405269052114, 1341980087144)
(-1104240875471, -303142474469)
(-356027400909, -140898655979)
(-1936564384970, -1944260491869)
(107717218773, 633732076637)
(-1368265408289, -793495800490)
(-955639518632, 1637198797650)
(-489270722221, -226229667256)
(312355205335, -1795420916173)
(1434112405398, 448271578608)
(-545049889287, 1947430467512)
(1364326812043, -127507517915)
(815078340962, -1061685671847)
(1492617510676, -37194800838)
(-746546544556, -1292606697768)
(377384247929, 128003191546)
(-671674322195, 1109806781959)
(-587911649083, 1196499124580)
(727086344532, 704067145450)
(340879075595, -1028830293912)
(1692457195010, 336753661426)
(1129258200646, 1334997409245)
(1929785730277, -1187419918633)
(1298371325668, -1541882119416)
(-1900098713332, -429664566649)
(-13445470490, -1556054910829)
(585256508805, -957964288657)
(75862495990, 1548162866949)
(1627723322764, 1706628792134)
(1394501265543, -644927822356)
(-1567891230829, 394793441066)
(-273144090093, 50494324173)
(-132637390982, 106416457382)
(556121601497, -1196960763981)
(-514503735521, 1954220319244)
(-131566934923, 1382724250901)
(-961475461532, 1211509068626)
(1094365972961, -779035114431)
(-849156637079, 1678920727641)
(-1680780388780, -426138473285)
(642455963137, -1981017660470)
(-1589657558856, -1814386046844)
(-1640390672749, -837249217157)
(411947346957, -277691787643)
(-1555544775314, 698941316697)
(1049538786683, 883827546028)
(-590166685659, 1443756221504)
(416170043655, 551313581619)
(-1221835124265, 714553846427)
(-1870094792103, 741776938000)
(1029938615465, 808889181059)
(1139558325707, 790252353506)
(-1174559899411, 438805847167)
(-109954214489, 323756637598)
(889135754102, 431142376200)
(646348533127, -80053037107)
(769735632432, -429818510841)
(188900594938, 1675159180852)
(903133983521, 1036334069865)
(1192684798148, 1746930181770)
(518409101357, 913234538933)
(154901056643, -1148736835895)
(-1716788985547, -578337042553)
(614869073735, 75696853181)
(1951660098158, 1325586522919)
(-38675039084, 1233280523574)
(384168661223, -1948669219151)
(1725422320710, 1562437779788)
(619091840024, -1841739511761)
(-1777659153747, 1135786355047)
(-1301309062260, -76933603864)
(-1893345410031, -947977209700)
(-1842014456030, -246444152359)
(-1138971780993, 691832509926)
(419225127664, 129203600885)
(228384366632, 1142966148543)
(1569798346745, -1645084902518)
(-62864292409, 1545092426686)
(1985334131806, 323342735327)
(35351428392, 661298660131)
(1823240869372, 1916626851065)
(63907227409, 1295014255839)
(1543269318681, -426717340438)
(231489763844, -1168290058883)
(-1856716535652, -1368731939503)
(-1338590641673, 1833950552568)
(1845394138519, -392734929652)
(1833306654117, -52723993758)
(863349319699, -282230015539)
(-15870045874, 338414836261)
(-142275660754, 1667745330548)
(-807784881976, 643081296363)
(-616008343630, 1987498842666)
(214662756553, 730218292901)
(-475109138847, 893612509542)
(836350024499, -1974887211558)
(-1598159893781, -283157122940)
(-6480239963, 1406717059360)
(-1316865228882, -1929500652978)
(-272144582909, 1322833928018)
(-39523161383, 1217420915816)
(-1590572400084, -732136053767)
(664286442592, -290332210518)
(936376793616, 1284274482047)
(330440640129, -1028246482433)
(753466934601, 936198017928)
(-1693288239512, 10979321917)
(-237315253748, 1396683898080)
(-1574779802159, -23490024479)
(276881154014, 39906873066)
(-1397272634365, 1547965317835)
(1188749476590, 126327369025)
(1609527730933, 553897993013)
(-128732344861, 1694838755059)
(965564698989, -860836784983)
(632613328628, 657601560502)
(-569298797245, -1300820789659)
(-1481614410551, 47071370933)
(-397411700586, 1198061403054)
(-51733692405, -486702155892)
(-1881157598610, 1836050627934)
(-127622218358, -1854644652197)
(1313231652272, 1353203053151)
(-991457881741, 422451912161)
(1670434215210, 460216655494)
(-1555911839221, 1519544429279)
(1208052681784, 466166085796)
(1420918158849, -186242563073)
(-1310458377432, -1704649736348)
(-1631728839019, -1299598287162)
(593727076007, 396001242309)
(1701734092413, -1623562486270)
(-1864866767673, 1960415680864)
(1167699710182, 449436560644)
(765829739043, -121360221687)
(1652240015374, -1006711225783)
(1873799684906, 1745097685773)
(-910237823128, 322931486449)
(-1667282192728, 80236990771)
(-1805645831387, -143376237390)
(-269763909609, -1552404181193)
(-1873869114748, -1363012729535)
(194404239663, 1190968686376)
(-267694990852, -1689046798712)
(240098793899, 1540553841375)
(743531428702, -1033670464234)
(7503909428, -1516458974642)
(212464415814, 219234122303)
(30373153191, 413383161670)
(-493570040444, -957075790)
(-1027426213266, 505316959382)
(642708330756, -329715410795)
(1268265350024, -17595168351)
(-659732984325, -1269055871676)
(-326450215073, 1404248583757)
(-1653685412955, -1295483128903)
(-706422420681, -758539530556)
(-658029236120, -842088864937)
(-1393236194393, -1681172195670)
(-1355109721837, 1548136141918)
(1059721196368, -1100119446565)
(-1337664944589, -1487303331598)
(-767844844015, -557829295394)
(1023200532596, -356839063146)
(752733264627, 154422779710)
(-1904050665817, 699783461735)
(-476139896936, 1990286671714)
(285092830431, -895940938920)
(218123199093, 1988794608208)
(342960700893, -756491314133)
(1026495533238, 1767949257252)
(-442072853321, 1414981400836)
(-418831866234, -1007519579409)
(-176631217957, -1185385555090)
(1222561709302, 690046416279)
(-714767347734, -1647672100390)
(1099813325027, 427718977959)
(-1730048074984, -746126562793)
(-7719409452, 1008396655231)
(-942373607524, -1824667747020)
(-925761685303, -542940124573)
(-1935410560777, -1168542420572)
(-1300077143662, -965702279130)
(1192679544394, 1279682933814)
(-162838552561, -1936671093729)
(-163341596670, 859731411300)
(731183100775, 1352001038119)
(-449649625004, -822547266910)
(-1023940405939, -790111053466)
(-1620712476580, -1434826219694)
(1111501051373, 1660886142071)
(333454661024, -1922206134610)
(-1502250416567, 785590500571)
(1762203388845, 761947732841)
(-624942425193, -1556000966298)
(640018255758, -942325313003)
(21760546153, 411240927425)
(1573126997078, -299777255338)
(1688105041858, 1848937820001)
(1902540061606, 922211217874)
(-1878744583872, 208379114325)
(-661888298535, -1104889114934)
(-989974016227, -593908323257)
(-1126267501137, -1861988593353)
(1661502530033, 316680896025)
(-269122911645, 830019365316)
(-1900379900467, -667633700293)
(1718454113547, 1652663284182)
(170898902643, -1140006498555)
(-1802813546633, 1580136647309)
(-596484271549, -603629726217)
(748043774356, 239917492204)
(971614083544, -1109873191208)
(719151377305, 533457351387)
(-1684242717623, 898665922934)
(-1815495008264, -790810009347)
(1857313234967, -1351420560914)
(1628426422705, -1354801385337)
(-1115974385584, -8082845104)
(-1956643730510, 1082702290172)
(-1246400356109, 1571335633837)
(-1972474785498, 1575879269685)
(-518179982997, -792799776125)
(880305801777, -1662047605342)
(-556990123053, 302484203347)
(-365803851464, -861788169442)
(1819703280371, 1959948114874)
(1377648189912, -1374499011770)
(-1849155094118, -21544625907)
(1693394544726, 731073245605)
(-895446396014, -1346876724838)
(1425544222748, 1248918771701)
(-27323697642, -596696761906)
(-96296602570, -94246509497)
(525126361610, -468346097467)
(-117427891676, 1796910268383)
(1326828589597, 1448023115088)
(-289512289855, -622021406505)
(-666948965964, -1742470356034)
(-1760769352012, -762077027241)
(-741351303304, 382026393206)
(1202471912228, -404374316106)
(-1183262025440, 1045884058819)
(-74073162919, -825673505314)
(-171464735480, -98566049169)
(-317370296638, 955762791040)
(1563236187123, 941102382808)
(-1471427948662, -1646925840937)
(-1791366367294, 1205972470309)
(-232536750864, 368672534164)
(-928942949107, 680503906807)
(-59834640668, 1014879053973)
(811836815561, 1022909536857)
(778145936182, 646168145912)
(-535721980415, -1992516868956)
(1009906235430, -865975660582)
(45797314780, 1296396009043)
(-958403430288, -703765244974)
(-1553070416185, -1578062881151)
(-394156009050, -130685857853)
(-1805839988959, 398469362593)
(1400869776845, 1123575673626)
(1709378105509, -235547380605)
(245830746912, 719321083168)
(1527183946034, 214954592670)
(220871163068, 1241573860369)
(1637056683653, -78567395552)
(1268531181595, -1095194126283)
(1251661305904, 518460571473)
(1176069219445, 602013466934)
(1184081082693, -1045868104683)
(1478529043753, 404968798122)
(-1122438315412, -1440799216111)
(-1534692005241, -1100847525482)
(-513465270574, 1190721996847)
(-1010693490246, -280028781130)
(1592659123871, -1891806916241)
(499437706671, -355455669113)
(-1936860756726, 1512517291329)
(416630439235, 1932712468859)
(826890911888, -1166093137037)
(-1408282894352, -1208454079509)
(513369295562, -338422846411)
(-927314924210, -1045400669463)
(960826392967, 1464928416869)
(-155241578064, -715076011021)
(-1528481962479, 563986879001)
(-1897646466347, 768852391902)
(-1789441932497, 1824491461869)
(-192096733904, 1744069279370)
(1358877191945, 1590752837639)
(677732027549, -1570468517751)
(808489219802, -908470585299)
(-1413719756114, -1539572387969)
(-1075015898680, -1439634274729)
(1817187362735, 254987649802)
(1970609312275, -1305735992911)
(1353302477903, 948749336716)
(126362029245, -849877704301)
(1071174656932, 229868465240)
(-933258872576, 485997790316)
(1396385571988, -1094340905484)
(893450719400, -213612559307)
(1995677775080, 1483465241593)
(594405580757, 714911608339)
(1929907640427, 944880958221)
(-775882970422, -587814168336)
(-408106217752, -650593485488)
(-378770798871, -1431828613401)
(-1317281064554, -804422580843)
(1932663590463, 144108672305)
(-1977552920086, -35125044403)
(-1446195787499, 1044741769659)
(765390644052, 1180628856435)
(421089239094, 1872439672133)
(-234814855980, 1314463822030)
(-6219473617, 901221875652)
(-930590340226, -72455889971)
(1102812174107, 1568404482112)
(1364204343797, -650555085528)
(-793356823768, -964811118278)
(1443894920673, 1904539793449)
(-1624049466007, 1009193293346)
(-1789119352504, -927339214657)
(1015671019843, -1550221605803)
(571910777575, 272813506995)
(-9168509933, 1533063237300)
(-246763742489, -1944019486737)
(959558993928, -729822833106)
(-38629275174, 711935640801)
(-1143623345051, 937764116793)
(1315307050544, 265315717909)
(884045457959, -777102894985)
(1140143247859, 195230021117)
(-1272318170516, -269406366871)
(1618107681143, 1902871776871)
(-330685409953, -1054709527513)
(594385108360, 744304679035)
(1762905696693, -1708056189220)
(1000990220548, 426006698143)
(-969893726311, -642827572946)
(1005024491013, -138755761441)
(1452406311574, 624630605940)
(596376376223, 109718472532)
(429227966300, 280913863491)
(-973309986492, -1490892153842)
(1934248617843, -1812686431179)
(536311971631, -91568311805)
(-710942720866, 1161450124304)
(988021846340, 1137255080776)
(-321388110092, 349608120264)
(543918619191, -1229796046809)
(1863217452422, 1730108889151)
(-1853489646645, -473992437050)
(-1252498626958, 1611294265430)
(1929172965027, 908149060640)
(979585751142, 1044884673803)
(1378182071136, 1836176174951)
(676000736586, 426603685540)
(-1954755608025, -1340328046087)
(1503384970674, 808262637890)
(1520379389362, -27309169982)
(183841521649, -744772137449)
(881257743490, 709763637210)
(-1685362025409, 1682253094188)
(143508108893, 572138662078)
(-683280097984, -111427198692)
(1412952884028, 264497645451)
(812899983996, -1001424201899)
(1199544948525, -976310587809)
(-683123754353, 1867699409175)
(-1858475186597, -1839643867885)
(-586046162963, -1954713372282)
(-1046983027566, -1998253671299)
(-488072144050, -922923989396)
(-1949146765351, 1985796132292)
(121015824665, -1361823644298)
(-200445493636, 37101162994)
(1722663549558, -621406615391)
(66563644304, 803703717110)
(-1159240755671, -1576588920670)
(-1250846139654, -1456264920465)
(-1953842100887, -1008240174826)
(-878940562740, 1201615125313)
(626869562322, -803036734358)
(-648571754211, 635718220560)
(-1667514625152, 1600486425593)
(1056929103064, -565540291485)
(1148947902181, -1649505856067)
(-1142137104772, -1457278412268)
(-44992283739, -964003864807)
(1197586308222, 862663894819)
(-1386657899624, 1411059343688)
(-1575319714815, 1432451135111)
(-591981848734, 1834908296414)
(-403607025755, 234687367324)
(1225756636497, -665483840668)
(517150657243, 1876249184391)
(1049663886679, 1927207856043)
(-121802333545, 308517642969)
(680152630696, 669558030627)
(-36564312635, -199387688937)
(304333572931, -1082420021880)
(336465542463, -1517921058654)
(1664099888305, 1958408887645)
(1004162105546, 1996530504193)
(-192581916899, 508205601458)
(-724070040991, -824541220609)
(-615286936242, 549541423242)
(-739479447093, 668146997885)
(-1424110131135, -1205716137761)
(1185666508549, -1201738233312)
(-1320708048483, -442788582838)
(591753012906, 792750864974)
(-1722133085116, -224962177800)
(-1508469666558, 11323772125)
(1298842474045, 1686002692220)
(901089584440, 1720329638530)
(-145880953024, -988278626752)
(-962660513505, 581958658491)
(404459220949, 1770536336680)
(-1413914254783, -506707901498)
(-1831236567542, 1786745375336)
(114043890516, 1591458876690)
(635265120856, 575014991264)
(613396630375, 176452227440)
(-1866406599259, 1080324423818)
(-1481666006901, 1816942563227)
(-38330772778, 464803465456)
(1139443580207, -852038589237)
(-627834482779, 1535276070809)
(505919863967, -690658001756)
(-1744090148178, -1540249951238)
(555660483642, 92749275397)
(1189255796028, 1240574836987)
(-433546208679, 1979039754834)
(1628834031809, -412878474562)
(-142039527941, -1057564009722)
(-653973278941, 806630723015)
(-387468385835, -1023281811041)
(167359472394, -1652970933607)
(-907525050332, 1271224507943)
(174963754488, 1011285284765)
(1698779990006, -352288911732)
(321558473391, 1391385504188)
(319410595710, 841245168981)
(641671200599, 642855016174)
(-851527149318, -1721374326709)
(-1792309920257, 776527392076)
(-16939529789, -1924993353444)
(-617908485187, 1819423806085)
(-218297995681, 130820016077)
(-1408872048427, 121566552865)
(1670848070576, -525026734930)
(-105246266441, 1585848324637)
(-955281190445, 518477284786)
(-1962318408869, 1828925651966)
(1295925874245, -1249294808087)
(-17774511525, -1503611368642)
(1498313856743, 326389836865)
(1530264736009, 1067545598445)
(-991800591495, -999792116566)
(-374592344492, 1170403212455)
(-1150279503488, 1629546383474)
(1045154030055, -413698850043)
(1486425166794, -408194105351)
(125047327523, -1319812517620)
(-1464205834469, -1452949869112)
(-1959795412212, 1869136576931)
(1784224502975, 1771248018604)
(-59484431096, -690500889187)
(541353669335, -752564682781)
(92706043908, -1054132446531)
(1454727501915, 723450901224)
(-1519221986869, 1024789957492)
(370103550742, 307411936676)
(1473429352551, 1885746759983)
(1386311955812, 606489328885)
(-1321190978491, 1976522984621)
(-220034841504, 1064869419309)
(647011140475, 1520714073878)
(-299630008769, 1326317336385)
(34779801237, -755031732655)
(1004862683059, -611026451700)
(214548633743, -797522535733)
(-634931410547, -817870619221)
(1337664015634, -68895212875)
(-1802299848345, 1335323996247)
(1225185946347, -1936140490563)
(-272137095479, -722961671080)
(-723293212124, -1879664636911)
(704868172389, -285845019907)
(1718035452734, -1564853325884)
(-825425730308, -991617840392)
(-1007017454236, -971502838902)
(432798810155, 682463533157)
(-618335403852, -1570105911316)
(1307381473097, 1280942779005)
(1580818990820, -1165989323416)
(-1669425403665, 1961386993850)
(-1250479446870, 1723126589465)
(678908569833, -1714104865283)
(1558935561958, 1736779580960)
(-531090310203, -1853315040456)
(-856214706362, -1894638054979)
(442850680672, -630160451941)
(841978953004, -1462449181536)
(1254608188027, -79499258072)
(49056976702, -903966718945)
(27061807777, 1596574864402)
(-670371268883, -1803420990691)
(998744204389, 231063125931)
(41230008874, -154645478060)
(-631861898538, 299358032381)
(152880669815, 662235413580)
(528847220794, -1542217162194)
(964083772129, -1855980306504)
(-1774957288561, -1060798644149)
(-999302945367, 1831088842397)
(-718404009407, 1170523207236)
(114754966590, -1794202131528)
(544308923950, 915126370281)
(375482458804, -203643226457)
(-1167171250954, 319190662752)
(-604125275219, -994190575780)
(-1914862250284, -1497850151606)
(-1453125956183, 1487349354781)
(-1275995846564, 192545307880)
(1194931828774, -322126249540)
(642560290785, 1742513158352)
(1324127336629, 650071201015)
(343720839593, 1844428129052)
(-1453454678050, 1158706492794)
(-1110983731903, -1285059531403)
(-1182304291478, 833849725359)
(-1514257600241, 1066136745629)
(1418855455427, 1225004371392)
(1328663230768, 319863588014)
(1412972280998, -1121864222131)
(1759630445992, 1625785673465)
(-1565416814495, 639441848517)
(364147117851, -1769074381567)
(-1533016816977, 1403273644189)
(1323518037654, 357322948153)
(1241008247336, 575335287219)
(739838093649, 1658496065291)
(545763702871, 869572013808)
(1597794528663, 636076624197)
(1292513591677, 50979976986)
(-1730882628475, 1297854584825)
(-1570452639561, -1995356680270)
(123514463084, 1094208870260)
(-613387058451, 262141136422)
(1028762291430, -197045527695)
(726026583063, 1115953297027)
(1139375559481, 273926266123)
(103514917897, -1172080453020)
(541710941505, 524846921704)
(345003419868, 1787853056812)
(-230628239697, -1345117961431)
(370148515018, 1601409092773)
(-1910404278933, -1839049508722)
(-763495692362, 1472576442244)
(-1073388225512, 607723390807)
(-1114649221356, -1661586738133)
(-64272138061, 1674862067723)
(-421543991249, -1070025684192)
(1927628115067, 1579862164380)
(1358769793140, -394633482638)
(-401000455486, 1395514716242)
(1508038741282, 428634970088)
(-652119504970, 1455851540103)
(-1101150308448, -1340440542986)
(1340487143707, -853981113549)
(1192217362495, -1716926018770)
(-1924781878669, 682726585579)
(1891419444340, -1016701200844)
(1657330835396, 429236079193)
(453612624705, 1135030979591)
(-1913236780298, -1020111860322)
(-882588357991, -1279017991801)
(336282954849, 1885971251321)
(375535772856, 29898683596)
(572320678761, -1321700452601)
(1072787127490, 1143164966777)
(-1394044807556, 119426025116)
(1381349823914, -1444912372495)
(697512943413, -147522761112)
(1580765737220, -1034584339319)
(-1879612685641, 1723029631274)
(-1033133092040, -987704726129)
(-723221676392, 410277053363)
(1906932375345, -953860025608)
(-1926956583995, 11919375896)
(890612069386, -1778921881774)
(1037380249413, 1881243543346)
(372902319300, 909255782551)
(932829491795, -1265111931520)
(880893278574, 1058707921788)
(1247803608661, 1155175002772)
(239177602504, -1874146047383)
(1803783297413, 798915688800)
(1678723352098, -456463904401)
(1451297387432, -283231578585)
(-627492729647, -1138491925414)
(-187385474026, -463957055068)
(954160155408, 547383603445)
(45404702618, 1216543639620)
(1349735321001, -615815845226)
(1883141138031, 207924068367)
(1067272406086, 1802833957231)
(1315622940741, 276579381815)
(-956629510766, -1938649188150)
(-1748136912198, 1297332154975)
(-225392991122, -715782250804)
(587618935033, -1776513029058)
(-1266957882102, 610080129730)
(-1679508578405, 1703711586865)
(-1720035091837, -490066357461)
(470637076952, -495580826070)
(1362931685966, 756932673964)
(466627461875, 1536484047322)
(-1812188342228, 245255303449)
(-575473943245, 29500593803)
(1547369239649, 1366650436577)
(560503259885, -652852068539)
(658092601266, 1918523328356)
(-1564058522172, -743754767946)
(-1490476501935, -12981347275)
(-516327311545, -684646526830)
(-1810157284463, -982975509375)
(1808565770026, 1667154248158)
(52096645966, 1427491568014)
(-145904860612, 805161063354)
(1163837924284, -477847052716)
